tract,year1,tract_T,aa,his,nhw,asian,total,position,raceethnicity,loantype,longitude,latitude
11001008100,2011,T11001008100,1,0,9,0,10,134,nhw,refi,-76.99066109779632,38.893466533423926
11001008100,2011,T11001008100,1,0,9,0,10,134,nhw,refi,-76.99381510499732,38.89115058115408
11001008100,2011,T11001008100,1,0,9,0,10,134,nhw,refi,-76.9907525644546,38.894070538457186
11001007901,2011,T11001007901,2,0,2,0,4,135,nhw,refi,-76.98077637767528,38.89518216360423
11001007901,2011,T11001007901,2,0,2,0,4,135,nhw,refi,-76.97941507107402,38.899335385150195
11001007903,2011,T11001007903,2,0,1,0,3,136,nhw,refi,-76.97674486660901,38.897287006340164
11001008001,2011,T11001008001,1,1,7,0,9,137,nhw,refi,-76.98660032643883,38.897374392906414
11001008001,2011,T11001008001,1,1,7,0,9,137,nhw,refi,-76.9900818989682,38.8968071280041
11001008001,2011,T11001008001,1,1,7,0,9,137,nhw,refi,-76.99006690341848,38.8966397251097
11001008001,2011,T11001008001,1,1,7,0,9,137,nhw,refi,-76.99015909107408,38.89401291974676
11001008001,2011,T11001008001,1,1,7,0,9,137,nhw,refi,-76.98540236721107,38.89656295719052
11001008001,2011,T11001008001,1,1,7,0,9,137,nhw,refi,-76.98489440633088,38.89779481396746
11001008001,2011,T11001008001,1,1,7,0,9,137,nhw,refi,-76.98839795908755,38.89760205224093
11001008002,2011,T11001008002,1,0,7,0,8,138,nhw,refi,-76.97675546824902,38.89310678296011
11001008002,2011,T11001008002,1,0,7,0,8,138,nhw,refi,-76.97415728767429,38.89194135893193
11001008002,2011,T11001008002,1,0,7,0,8,138,nhw,refi,-76.98111138201126,38.8930388494631
11001008002,2011,T11001008002,1,0,7,0,8,138,nhw,refi,-76.98222584435545,38.892228360150696
11001008002,2011,T11001008002,1,0,7,0,8,138,nhw,refi,-76.98501875482006,38.89339026108958
11001008002,2011,T11001008002,1,0,7,0,8,138,nhw,refi,-76.98044742263652,38.890820954425564
11001008002,2011,T11001008002,1,0,7,0,8,138,nhw,refi,-76.97922484462123,38.890484414695365
11001009101,2011,T11001009101,3,1,1,0,5,140,nhw,refi,-76.96489640608897,38.92570167676882
11001008200,2011,T11001008200,0,0,7,0,7,141,nhw,refi,-77.00297574055323,38.89171400255046
11001008200,2011,T11001008200,0,0,7,0,7,141,nhw,refi,-76.99821853897515,38.89087545444624
11001008200,2011,T11001008200,0,0,7,0,7,141,nhw,refi,-76.99864625750497,38.891828575985215
11001008200,2011,T11001008200,0,0,7,0,7,141,nhw,refi,-77.00296933134577,38.89371301421068
11001008200,2011,T11001008200,0,0,7,0,7,141,nhw,refi,-77.00585675004967,38.89260248868196
11001008200,2011,T11001008200,0,0,7,0,7,141,nhw,refi,-77.0026545684198,38.890784772256794
11001008200,2011,T11001008200,0,0,7,0,7,141,nhw,refi,-77.00486661161382,38.89297890630173
11001008301,2011,T11001008301,1,0,5,0,6,142,nhw,refi,-76.99896507114518,38.8962758821364
11001008301,2011,T11001008301,1,0,5,0,6,142,nhw,refi,-77.00161676138879,38.89628818235561
11001008301,2011,T11001008301,1,0,5,0,6,142,nhw,refi,-77.0032262299668,38.896168754400925
11001008301,2011,T11001008301,1,0,5,0,6,142,nhw,refi,-76.99935025819185,38.89972762349816
11001008301,2011,T11001008301,1,0,5,0,6,142,nhw,refi,-76.99904531628168,38.898866857931665
11001008302,2011,T11001008302,1,1,5,0,7,143,nhw,refi,-76.99574013880603,38.89765316105416
11001008302,2011,T11001008302,1,1,5,0,7,143,nhw,refi,-76.99791965317934,38.89763116704292
11001008302,2011,T11001008302,1,1,5,0,7,143,nhw,refi,-76.99542839124908,38.89472235998042
11001008302,2011,T11001008302,1,1,5,0,7,143,nhw,refi,-76.99814084018789,38.89567024307443
11001008302,2011,T11001008302,1,1,5,0,7,143,nhw,refi,-76.99556120539408,38.89471511355812
11001008402,2011,T11001008402,1,0,5,0,6,144,nhw,refi,-76.9944529278828,38.89799747346918
11001008402,2011,T11001008402,1,0,5,0,6,144,nhw,refi,-76.98776148613777,38.898389581552046
11001008402,2011,T11001008402,1,0,5,0,6,144,nhw,refi,-76.99042728054435,38.89860838738862
11001008402,2011,T11001008402,1,0,5,0,6,144,nhw,refi,-76.9942991772443,38.8963379501273
11001008402,2011,T11001008402,1,0,5,0,6,144,nhw,refi,-76.98873536019637,38.8993170863914
11001008410,2011,T11001008410,1,0,3,0,4,145,nhw,refi,-76.98828423119033,38.90140164170804
11001008410,2011,T11001008410,1,0,3,0,4,145,nhw,refi,-76.9940596792155,38.90317448363756
11001008410,2011,T11001008410,1,0,3,0,4,145,nhw,refi,-76.98736457478648,38.90108032919853
11001008701,2011,T11001008701,1,0,2,0,3,147,nhw,refi,-77.0061100652926,38.913653027077224
11001008701,2011,T11001008701,1,0,2,0,3,147,nhw,refi,-77.00496223967076,38.91529598867812
11001008702,2011,T11001008702,1,0,1,0,2,148,nhw,refi,-77.00041882203219,38.91315522694424
11001008802,2011,T11001008802,2,0,1,0,3,149,nhw,refi,-76.98970861033158,38.90544969547448
11001009203,2011,T11001009203,2,0,1,0,3,159,nhw,refi,-77.00231444879607,38.92173696747851
11001009400,2011,T11001009400,3,0,2,0,5,160,nhw,refi,-76.97350077721741,38.93237025648666
11001009400,2011,T11001009400,3,0,2,0,5,160,nhw,refi,-76.97254021684066,38.933811470856156
11001009301,2011,T11001009301,2,0,3,0,5,161,nhw,refi,-76.99146725371496,38.93238635779549
11001009301,2011,T11001009301,2,0,3,0,5,161,nhw,refi,-76.99340657392035,38.93386409453345
11001009301,2011,T11001009301,2,0,3,0,5,161,nhw,refi,-76.98438507291364,38.93043217511681
11001009503,2011,T11001009503,3,0,1,0,4,164,nhw,refi,-76.9818301272137,38.935862748294674
11001009509,2011,T11001009509,3,0,1,0,4,168,nhw,refi,-76.99438888969836,38.94732505861828
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.05042886344857,38.90250608955536
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.05040757193763,38.90472698027886
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.05052683859236,38.90633122876822
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.0443349408299,38.91041033905584
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.04636582405489,38.91140673760731
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.05000450934142,38.90306159799591
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.049462214691,38.90587801112012
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.04690638309731,38.9081516118983
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.04750028579696,38.90657997181023
11001005500,2011,T11001005500,1,1,10,1,13,188,nhw,refi,-77.05293949464597,38.90679935948391
11001008500,2011,T11001008500,2,0,4,1,7,2,total,refi,-77.00312681388473,38.903582165813496
11001008500,2011,T11001008500,2,0,4,1,7,2,total,refi,-76.99697888324957,38.904826524132204
11001008500,2011,T11001008500,2,0,4,1,7,2,total,refi,-76.99894794612814,38.905757167894926
11001008500,2011,T11001008500,2,0,4,1,7,2,total,refi,-77.00170117855838,38.90497823949988
11001008500,2011,T11001008500,2,0,4,1,7,2,total,refi,-77.0014478757189,38.90339382696649
11001008500,2011,T11001008500,2,0,4,1,7,2,total,refi,-77.00023064890246,38.90370337630132
11001008500,2011,T11001008500,2,0,4,1,7,2,total,refi,-76.9976273114309,38.90424997120102
11001000702,2011,T11001000702,0,0,3,0,3,3,total,refi,-77.07673811899261,38.92264155711067
11001000702,2011,T11001000702,0,0,3,0,3,3,total,refi,-77.07453078058195,38.92327186338995
11001000702,2011,T11001000702,0,0,3,0,3,3,total,refi,-77.07784853728556,38.92473022284439
11001009504,2011,T11001009504,1,0,1,0,2,4,total,refi,-76.9988826833056,38.9456281376911
11001009504,2011,T11001009504,1,0,1,0,2,4,total,refi,-76.99559848496361,38.937651656589004
11001007806,2011,T11001007806,1,0,0,0,1,5,total,refi,-76.933794614229555,38.90399505237701
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.06446448399839,38.89250181861915
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.06711308866423,38.89839914753211
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.05952178990727,38.91618172116703
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.0582960527819,38.91280366311596
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.05946978246347,38.90745771394448
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.06009081926591,38.910965202870685
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.06705083217881,38.917351867362335
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.05633142379101,38.912819438187974
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.05906205619844,38.914292336845264
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.059492984849,38.9134629304463
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.064937316983,38.91741626391811
11001000100,2011,T11001000100,0,0,12,0,12,6,total,refi,-77.06653993205056,38.91460653507033
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.06447859480674,38.90251332735178
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.06313794928168,38.90209944133634
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.07765994050696,38.90365615392022
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.07658896963352,38.903690654624825
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.06460214309573,38.90656925857248
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.07804918861667,38.90410320413653
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.07245089091862,38.90197535940024
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.07243417368045,38.90496355912437
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.07159133578443,38.9051462140643
11001000202,2011,T11001000202,0,0,10,0,10,8,total,refi,-77.07100967555397,38.90235974388365
11001000400,2011,T11001000400,0,0,4,0,4,9,total,refi,-77.0717219221673,38.927142322986555
11001000400,2011,T11001000400,0,0,4,0,4,9,total,refi,-77.05941370641705,38.91866136277545
11001000400,2011,T11001000400,0,0,4,0,4,9,total,refi,-77.0591002662879,38.92115147415829
11001000400,2011,T11001000400,0,0,4,0,4,9,total,refi,-77.05819166119858,38.92307462849241
11001000501,2011,T11001000501,0,0,3,0,3,10,total,refi,-77.05123758916517,38.925120799398634
11001000501,2011,T11001000501,0,0,3,0,3,10,total,refi,-77.05021420671166,38.927721431367985
11001000501,2011,T11001000501,0,0,3,0,3,10,total,refi,-77.05419959996757,38.921595141294425
11001000502,2011,T11001000502,0,0,7,0,7,11,total,refi,-77.05385020137648,38.92720300932348
11001000502,2011,T11001000502,0,0,7,0,7,11,total,refi,-77.0598614461922,38.928742998565994
11001000502,2011,T11001000502,0,0,7,0,7,11,total,refi,-77.0594289502926,38.92804282820553
11001000502,2011,T11001000502,0,0,7,0,7,11,total,refi,-77.06502439436179,38.93015664102895
11001000502,2011,T11001000502,0,0,7,0,7,11,total,refi,-77.05858472338356,38.92412301035203
11001000502,2011,T11001000502,0,0,7,0,7,11,total,refi,-77.05771840840664,38.923428427300806
11001000502,2011,T11001000502,0,0,7,0,7,11,total,refi,-77.056011518066,38.92798997501542
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.0648063745358,38.93280561669641
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.06373777387418,38.93640037327554
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.06755059129118,38.9379076182188
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.07244761117582,38.94041166912038
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.06813759204432,38.93440929961553
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.06565705225701,38.93497875042638
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.059629615741855,38.9319628632638
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.06748913100458,38.94024631518972
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.07311724290334,38.93694542138018
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.0680501145449,38.936284157033384
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.06470641859421,38.932815378589325
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.06931915470352,38.93623530528296
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.06937853092627,38.94213294899455
11001000600,2011,T11001000600,0,0,13,1,14,12,total,refi,-77.05954764889157,38.93355834548104
11001000701,2011,T11001000701,0,0,7,1,8,13,total,refi,-77.07926656979346,38.93221104484894
11001000701,2011,T11001000701,0,0,7,1,8,13,total,refi,-77.07797686921302,38.92633658171023
11001000701,2011,T11001000701,0,0,7,1,8,13,total,refi,-77.07583904908772,38.928011110847116
11001000701,2011,T11001000701,0,0,7,1,8,13,total,refi,-77.07365580080082,38.92706137800383
11001000701,2011,T11001000701,0,0,7,1,8,13,total,refi,-77.07838613494746,38.93109029738082
11001000701,2011,T11001000701,0,0,7,1,8,13,total,refi,-77.07771114058471,38.92825289213464
11001000701,2011,T11001000701,0,0,7,1,8,13,total,refi,-77.07624403546738,38.929246768188506
11001000701,2011,T11001000701,0,0,7,1,8,13,total,refi,-77.07685140245205,38.93169720856066
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03350134726888,38.906378832653665
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03304469554185,38.913913519696194
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03370567369643,38.90815634757682
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03375933170125,38.91315750043737
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03274529352943,38.91406147673329
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.0326806004448,38.90723654768308
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.0338248385229,38.90719024997048
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03469260293247,38.909670923229314
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03564146451662,38.91391344133628
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03469917854578,38.91394840281449
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.0364102712663,38.91198201183581
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03248840373831,38.91330109931593
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03550503761754,38.907511199254635
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.0357709586986,38.913368896996374
11001005201,2011,T11001005201,0,1,12,2,15,14,total,refi,-77.03467734602859,38.91288553599854
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.08184377741907,38.92642776598025
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.09755192928196,38.91791147233706
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.10030119514761,38.9185779755226
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.08366134552064,38.929472934731145
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.08912841515836,38.92320592912021
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.09158333768544,38.92160335621331
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.09963114376038,38.91619219611551
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.09703032503259,38.91950846624838
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.08493532059379,38.923103567388694
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.09172218193487,38.92760563033622
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.09954726004565,38.91646112965917
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.0843765900003,38.93389314572089
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.09077951164076,38.92830093249084
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.09234636196312,38.92222694217447
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.08746134312845,38.91974244598522
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.0897069470351,38.922677123569336
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.08633596617597,38.93434193215437
11001000801,2011,T11001000801,0,1,16,1,18,15,total,refi,-77.0880621795699,38.925794067308175
11001000802,2011,T11001000802,0,0,6,0,6,16,total,refi,-77.09593149973075,38.913646382258484
11001000802,2011,T11001000802,0,0,6,0,6,16,total,refi,-77.07977015084792,38.91090593837132
11001000802,2011,T11001000802,0,0,6,0,6,16,total,refi,-77.08895100166946,38.91339491374707
11001000802,2011,T11001000802,0,0,6,0,6,16,total,refi,-77.08515579319803,38.909954447119844
11001000802,2011,T11001000802,0,0,6,0,6,16,total,refi,-77.08652716115013,38.90591988640406
11001000802,2011,T11001000802,0,0,6,0,6,16,total,refi,-77.08256452785689,38.91187150159365
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.09314680376059,38.93867606947522
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10615729541895,38.94091292974324
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10535584747406,38.931647819345805
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10005133925249,38.93212718648362
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.08988987646876,38.94081707586301
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10239606429558,38.929978269219234
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.09833250072843,38.935083147116025
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10510219357961,38.92844372171376
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10287065592637,38.93394081241461
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.09827138692485,38.94108578575705
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.0945974176913,38.94171374549894
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10044130346108,38.94842459512193
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10422683823637,38.936707532535394
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.10356574453346,38.94394511490541
11001000901,2011,T11001000901,0,1,14,0,15,17,total,refi,-77.08764714363937,38.93712663136448
11001000902,2011,T11001000902,0,0,8,0,8,18,total,refi,-77.09879844643322,38.929263484222716
11001000902,2011,T11001000902,0,0,8,0,8,18,total,refi,-77.10594078545797,38.926754497360264
11001000902,2011,T11001000902,0,0,8,0,8,18,total,refi,-77.11637456182393,38.935976381550326
11001000902,2011,T11001000902,0,0,8,0,8,18,total,refi,-77.11404486517318,38.926753420086385
11001000902,2011,T11001000902,0,0,8,0,8,18,total,refi,-77.11195930394604,38.927398809922586
11001000902,2011,T11001000902,0,0,8,0,8,18,total,refi,-77.09818596861248,38.926258595970424
11001000902,2011,T11001000902,0,0,8,0,8,18,total,refi,-77.11675805648582,38.933589155709704
11001000902,2011,T11001000902,0,0,8,0,8,18,total,refi,-77.1053052104752,38.92076395826389
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08551983600042,38.94379280330351
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.09070436286213,38.956029787566266
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08807453027924,38.953565182840634
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08930314961196,38.94268697623794
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08667718414453,38.957879718022895
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.09425654350504,38.95204710057761
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.09477983561753,38.95110520386809
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.0912424637031,38.941868196238254
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.09584582513796,38.94962408634026
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08266142068462,38.95417970439525
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.09054365003988,38.95498519068444
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08186995519712,38.94484172384693
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.09430949318656,38.9500343714737
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08478075175078,38.94791744941066
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08913801862793,38.95323636939014
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.08362695370506,38.94574659406594
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.07955763636163,38.947644932414356
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.09158152535517,38.94297616639537
11001001001,2011,T11001001001,1,1,24,1,27,19,total,refi,-77.0927415941166,38.95166792166765
